,Unnamed: 0,cat,word/character,pronunciation,definition,code,alt
1797,1797,326,队,duì,"team, (Equivalent:  部队 bùduì) army, (Equivalent:  队伍 duìwǔ) troops",s,
1798,1798,326,隊,duì,"team, (Equivalent:  部隊 bùduì) army, (Equivalent:  隊伍 duìwǔ) troops",t,
1799,1799,327,跟,gēn,"heel, follow, with, and",s,
1800,1800,327,跟,gēn,"heel, follow, with, and",t,
1801,1801,328,带,dài,"belt, zone, carry, bring, take",s,
1802,1802,328,帶,dài,"belt, zone, carry, bring, take",t,
1803,1803,329,花,huā,"flower, spend",s,
1804,1804,329,花,huā,"flower, spend",t,
1805,1805,329,花生,Huāshēng, huāshēng peanut,s,
1806,1806,329,花生,Huāshēng,花生 huāshēng peanut,t,
1807,1807,330,快,kuài,"fast, sharp, (Equivalent:  快乐 kuàilè, =愉快 yúkuài) happy",s,
1808,1808,330,快,kuài,"fast, sharp, (Equivalent:  快樂 kuàilè, =愉快 yúkuài) happy",t,
1809,1809,331,条,tiáo,"twig, strip, item, <classifier for dogs, snakes, dragons, etc.>",s,
1810,1810,331,條,tiáo,"twig, strip, item, <classifier for dogs, snakes, dragons, etc.>",t,
1811,1811,331,条件,Tiáojiàn," tiáojiàn condition, term",s,
1812,1812,331,條件,Tiáojiàn,"條件 tiáojiàn condition, term",t,
1813,1813,332,院,yuàn,courtyard,s,
1814,1814,332,院,yuàn,courtyard,t,
1815,1815,332,学院,Xuéyuàn, xuéyuàn college,s,
1816,1816,332,學院,Xuéyuàn,學院 xuéyuàn college,t,
1817,1817,332,医院,Yīyuàn, yīyuàn hospital,s,
1818,1818,332,醫院,Yīyuàn,醫院 yīyuàn hospital,t,
1819,1819,332,法院,Fǎyuàn, fǎyuàn court,s,
1820,1820,332,法院,Fǎyuàn,法院 fǎyuàn court,t,
1821,1821,333,变,biàn,change,s,
1822,1822,333,變,biàn,change,t,
1823,1823,333,变成,Biàn chéng, biànchéng become,s,
1824,1824,333,變成,Biànchéng,變成 biànchéng become,t,
1825,1825,333,变化,Biànhuà, biànhuà variation,s,
1826,1826,333,變化,Biànhuà,變化 biànhuà variation,t,
1827,1827,333,改变,Gǎibiàn, gǎibiàn alter,s,
1828,1828,333,改變,Gǎibiàn,改變 gǎibiàn alter,t,
1829,1829,334,联,lián,"unite, join",s,
1830,1830,334,聯,lián,"unite, join",t,
1831,1831,334,联系,Liánxì," liánxì integrate, relate, link, get in touch with",s,
1832,1832,334,聯繫,Liánxì,"聯繫 liánxì integrate, relate, link, get in touch with",t,
1833,1833,335,言,yán,words,s,
1834,1834,335,言,yán,words,t,
1835,1835,335,语言,Yǔyán," yǔyán language, speech, word",s,
1836,1836,335,語言,Yǔyán,"語言 yǔyán language, speech, word",t,
1837,1837,336,权,quán,"right, power",s,
1838,1838,336,權,quán,"right, power",t,
1839,1839,337,往,wǎng,"to, toward",s,
1840,1840,337,往,wǎng,"to, toward",t,
1841,1841,337,往往,Wǎngwǎng, wǎngwǎng often,s,
1842,1842,337,往往,Wǎngwǎng,往往 wǎngwǎng often,t,
1843,1843,338,展,zhǎn,"expand, spread out, <family name>",s,
1844,1844,338,展,zhǎn,"expand, spread out, <family name>",t,
1845,1845,338,发展,Fāzhǎn," fāzhǎn develop, expand, grow",s,
1846,1846,338,發展,Fāzhǎn,"發展 fāzhǎn develop, expand, grow",t,
1847,1847,338,展览,Zhǎnlǎn," zhǎnlǎn exhibit, show, display",s,
1848,1848,338,展覽,Zhǎnlǎn,"展覽 zhǎnlǎn exhibit, show, display",t,
1849,1849,339,该,gāi,(Equivalent:  应该 yīnggāi) should,s,
1850,1850,339,該,gāi,(Equivalent:  應該 yīnggāi) should,t,
1851,1851,340,领,lǐng,"to lead, collar",s,
1852,1852,340,領,lǐng,"to lead, collar",t,
1853,1853,340,本领,Běnlǐng, běnlǐng ability,s,
1854,1854,340,本領,Běnlǐng,本領 běnlǐng ability,t,
1855,1855,341,传,chuán,"pass, pass on",s,
1856,1856,341,傳,chuán,"pass, pass on",t,
1857,1857,341,传统,Chuántǒng, chuántǒng tradition,s,
1858,1858,341,傳統,Chuántǒng,傳統 chuántǒng tradition,t,
1859,1859,341,传,zhuàn,Confucian classic,s,
1860,1860,341,傳,zhuàn,Confucian classic,t,
1861,1861,342,近,jìn,near,s,
1862,1862,342,近,jìn,near,t,
1863,1863,342,附近,Fùjìn, fùjìn vicinity,s,
1864,1864,342,附近,Fùjìn,附近 fùjìn vicinity,t,
1865,1865,342,最近,Zuìjìn," zuìjìn recently, lately, soon",s,
1866,1866,342,最近,Zuìjìn,"最近 zuìjìn recently, lately, soon",t,
1867,1867,343,留,liú,"remain, stay, (Equivalent:  保留 bǎoliú) keep, reserve",s,
1868,1868,343,留,liú,"remain, stay, (Equivalent:  保留 bǎoliú) keep, reserve",t,
1869,1869,343,留学,Liúxué, liúxé to study abroad,s,
1870,1870,343,留學,Liúxué,留學 liúxé to study abroad,t,
1871,1871,343,遗留,Yíliú, yíliú hand down,s,
1872,1872,343,遺留,Yíliú,遺留 yíliú hand down,t,
1873,1873,343,拘留,Jūliú, jūliú arrest,s,
1874,1874,343,拘留,Jūliú,拘留 jūliú arrest,t,
1875,1875,344,红,hóng,(Equivalent:  红色 hóngsè) red,s,
1876,1876,344,紅,hóng,(Equivalent:  紅色 hóngsè) red,t,
1877,1877,344,东方红,Dōngfāng hóng, Dōngfānghóng The East is Red,s,
1878,1878,344,東方紅,Dōngfāng hóng,東方紅 Dōngfānghóng The East is Red,t,
1879,1879,344,女红,Nǚ gōng, nǚgōng needlework,s,
1880,1880,344,女紅,Nǚgōng,女紅 nǚgōng needlework,t,
1881,1881,345,治,zhì,"govern, cure, punish",s,
1882,1882,345,治,zhì,"govern, cure, punish",t,
1883,1883,345,政治,Zhèngzhì, zhèngzhì government,s,
1884,1884,345,政治,Zhèngzhì,政治 zhèngzhì government,t,
1885,1885,346,决,jué,"解决 jiějué solve, resolve, settle",s,
1886,1886,346,決,jué,"解決 jiějué solve, resolve, settle",t,
1887,1887,346,决定,Juédìng," juédìng decide, resolve, make up one's mind",s,
1888,1888,346,決定,Juédìng,"決定 juédìng decide, resolve, make up one's mind",t,
1889,1889,347,周,zhōu,"circuit, circumference, cycle, week",s,
1890,1890,347,周,zhōu,"circuit, circumference, cycle, week",t,
1891,1891,347,周围,Zhōuwéi," zhōuwéi vicinity, surroundings, entirely",s,
1892,1892,347,周圍,Zhōuwéi,"周圍 zhōuwéi vicinity, surroundings, entirely",t,
1893,1893,347,周身,Zhōushēn, zhōushēn whole vody,s,
1894,1894,347,周身,Zhōushēn,周身 zhōushēn whole vody,t,
1895,1895,348,保,bǎo,(Equivalent:  保护 bǎohù) protect,s,
1896,1896,348,保,bǎo,(Equivalent:  保護 bǎohù) protect,t,
1897,1897,348,保证,Bǎozhèng," bǎozhèng ensure, guarantee",s,
1898,1898,348,保證,Bǎozhèng,"保證 bǎozhèng ensure, guarantee",t,
1899,1899,349,达,dá,"reach, arrive",s,
1900,1900,349,達,dá,"reach, arrive",t,
1901,1901,349,达,dā,<referring to sounds of clocks or footsteps>,s,
1902,1902,349,達,dā,<referring to sounds of clocks or footsteps>,t,
1903,1903,349,挑达,Tiāo dá, tāotà walk casually to and fro,s,
1904,1904,349,挑達,Tiāo dá,挑達 tāotà walk casually to and fro,t,
1905,1905,350,办,bàn,manage,s,
1906,1906,350,辦,bàn,do,t,
1907,1907,350,办法,Bànfǎ, bànfǎ method,s,
1908,1908,350,辦法,Bànfǎ,辦法 bànfǎ method,t,
1909,1909,351,运,yùn,"carry, transport, (运气 yùnqi) fortune, luck",s,
1910,1910,351,運,yùn,"carry, transport, (運氣 yùnqi) fortune, luck",t,
1911,1911,351,运动,Yùndòng," yùndòng move, turn around, sports",s,
1912,1912,351,運動,Yùndòng,"運動 yùndòng move, turn around, sports",t,
1913,1913,352,武,wǔ,military,s,
1914,1914,352,武,wǔ,military,t,
1915,1915,352,武器,Wǔqì, wǔqì weapon,s,
1916,1916,352,武器,Wǔqì,武器 wǔqì weapon,t,
1917,1917,352,武术,Wǔshù, wǔshù martial arts,s,
1918,1918,352,武術,Wǔshù,武術 wǔshù martial arts,t,
1919,1919,353,半,bàn,"half, semi~{Compare with 平 píng even}",s,
1920,1920,353,半,bàn,"half, semi~{Compare with 平 píng even}",t,
1921,1921,354,候,hòu,"(Equivalent:  时候 shíhou) time, wait, situation",s,
1922,1922,354,候,hòu,"(Equivalent:  時候 shíhou) time, wait, situation",t,
1923,1923,355,七,qī,seven,s,柒
1924,1924,355,七,qī,seven,t,柒
1925,1925,355,七月,Qī yuè, qīyuè July,s,柒
1926,1926,355,七月,Qī yuè,七月 qīyuè July,t,柒
1927,1927,356,必,bì,(Equivalent:  必须 bìxū) must,s,
1928,1928,356,必,bì,(Equivalent:  必須 bìxū) must,t,
1929,1929,356,不必,Bùbì, búbì needn't,s,
1930,1930,356,不必,Bùbì,不必 búbì needn't,t,
1931,1931,357,城,chéng,"(Equivalent:  城市 chéngshì) city, wall",s,
1932,1932,357,城,chéng,"(Equivalent:  城市 chéngshì) city, wall",t,
1933,1933,357,长城,Chángchéng, chángchéng Great Wall,s,
1934,1934,357,長城,Chángchéng,長城 chángchéng Great Wall,t,
1935,1935,358,父,fù,(Equivalent:  父亲 fùqin) father,s,
1936,1936,358,父,fù,(Equivalent:  父親 fùqin) father,t,
1937,1937,358,父母,Fùmǔ, fùmǔ parents,s,
1938,1938,358,父母,Fùmǔ,父母 fùmǔ parents,t,
1939,1939,358,父,fǔ,old man,s,
1940,1940,358,父,fǔ,old man,t,
1941,1941,359,强,qiáng,strong,s,
1942,1942,359,強,qiáng,"strong,strive",t,彊
1943,1943,359,强,qiǎng,strive,s,
1944,1944,359,強,qiǎng,Strong,t,彊
1945,1945,359,倔强,Juéjiàng," juéjiàng stubborn, unbending",s,
1946,1946,359,倔強,Juéjiàng,"倔強 juéjiàng stubborn, unbending",t,
1947,1947,360,步,bù,step,s,
1948,1948,360,步,bù,step,t,
1949,1949,360,进步,Jìnbù," jìnbù progress, improve",s,
1950,1950,360,進步,Jìnbù,"進步 jìnbù progress, improve",t,
1951,1951,360,散步,Sànbù, sànbù take a walk,s,
1952,1952,360,散步,Sànbù,散步 sànbù take a walk,t,
1953,1953,361,完,wán,"finished, complete",s,
1954,1954,361,完,wán,"finished, complete",t,
1955,1955,362,革,gé,leather,s,
1956,1956,362,革,gé,leather,t,
1957,1957,362,革命,Gémìng, gémìng revolution,s,
1958,1958,362,革命,Gémìng,革命 gémìng revolution,t,
1959,1959,362,改革,Gǎigé, gǎigé reform,s,
1960,1960,362,改革,Gǎigé,改革 gǎigé reform,t,
1961,1961,362,病革,Bìng jí, bìngjí about to die of illness,s,
1962,1962,362,病革,Bìng jí,病革 bìngjí about to die of illness,t,
1963,1963,363,深,shēn,deep,s,
1964,1964,363,深,shēn,deep,t,
1965,1965,363,深刻,Shēnkè," shēnkè deep, profound",s,
1966,1966,363,深刻,Shēnkè,"深刻 shēnkè deep, profound",t,
1967,1967,363,深夜,Shēnyè, shēnyè deep in the night,s,
1968,1968,363,深夜,Shēnyè,深夜 shēnyè deep in the night,t,
1969,1969,364,区,qū,(Equivalent:  地区 dìqū) area,s,
1970,1970,364,區,qū,(Equivalent:  地區 dìqū) area,t,
1971,1971,364,区别,Qūbié, qùbié difference,s,
1972,1972,364,區別,Qūbié,區別 qùbié difference,t,
1973,1973,364,区,?u,<family name>,s,
1974,1974,364,區,?u,<family name>,t,
1975,1975,365,即,jí,"namely, that is, even if, (Equivalent:  立即 lìjí) immediately, at once",s,
1976,1976,365,即,jí,"namely, that is, even if, (Equivalent:  立即 lìjí) immediately, at once",t,
1977,1977,366,求,qiú,"seek, ask",s,
1978,1978,366,求,qiú,"seek, ask",t,
1979,1979,366,要求,Yāoqiú," yāoqiú demand, request, requirement",s,
1980,1980,366,要求,Yāoqiú,"要求 yāoqiú demand, request, requirement",t,
1981,1981,367,品,pǐn,(Equivalent:  产品 chǎnpǐn) product,s,
1982,1982,367,品,pǐn,(Equivalent:  產品 chǎnpǐn) product,t,
1983,1983,367,商品,Shāngpǐn," shāngpǐn merchandise, goods",s,
1984,1984,367,商品,Shāngpǐn,"商品 shāngpǐn merchandise, goods",t,
1985,1985,368,士,shì,scholar,s,
1986,1986,368,士,shì,scholar,t,
1987,1987,368,博士,Bóshì, bóshì Ph.D,s,
1988,1988,368,博士,Bóshì,博士 bóshì Ph.D,t,
1989,1989,368,女士,Nǚshì," nǚshì lady, Ms.",s,
1990,1990,368,女士,Nǚshì,"女士 nǚshì lady, Ms.",t,
1991,1991,368,战士,Zhànshì, zhànshì soldier{Compare with 土 tǔ earth},s,
1992,1992,368,戰士,Zhànshì, zhànshì soldier{Compare with 土 tǔ earth},t,
1993,1993,369,转,zhuǎn,"turn, transfer",s,
1994,1994,369,轉,zhuǎn,"turn, transfer",t,
1995,1995,369,转,zhuàn,rotate,s,
1996,1996,369,轉,zhuàn,rotate,t,
1997,1997,369,转文,Zhuǎi wén, zhuǎiwén to flaunt one's speach,s,
1998,1998,369,轉文,Zhuǎi wén,轉文 zhuǎiwén to flaunt one's speach,t,
1999,1999,370,量,liàng,amount,s,
2000,2000,370,量,liàng,amount,t,
2001,2001,370,量词,Liàngcí," liàngcí classifier, measure word",s,
2002,2002,370,量詞,Liàngcí,"量詞 liàngcí classifier, measure word",t,
2003,2003,370,量,liáng,to measure,s,
2004,2004,370,量,liáng,to measure,t,
2005,2005,371,空,kōng,"empty, sky",s,
2006,2006,371,空,kōng,"empty, sky",t,
2007,2007,371,空,kòng,"leave empty, free time",s,
2008,2008,371,空,kòng,"leave empty, free time",t,
2009,2009,372,甚,shèn,very,s,
2010,2010,372,甚,shèn,very,t,
2011,2011,372,甚至,Shènzhì," shènzhì even, go so far as to",s,
2012,2012,372,甚至,Shènzhì,"甚至 shènzhì even, go so far as to",t,
2013,2013,372,甚,shén,(Equivalent:  什 shén) what?,s,
2014,2014,372,甚,shén,(Equivalent:  甚 shén) what?,t,
2015,2015,372,甚么/什么,Shènme/shénme, shénme what?,s,
2016,2016,372,甚麼/甚麼,Shènme/shènme,甚麼 = 甚麼 shénme what?,t,
2017,2017,373,众,zhòng,"crowd, many",s,
2018,2018,373,眾,zhòng,"crowd, many",t,
2019,2019,373,群众,Qúnzhòng, qúnzhòng the masses,s,
2020,2020,373,群眾,Qúnzhòng,群眾 qúnzhòng the masses,t,
2021,2021,373,听众,Tīngzhòng, tīngzhòng audience,s,
2022,2022,373,聽眾,Tīngzhòng,聽眾 tīngzhòng audience,t,
2023,2023,374,技,jì,"技术 jìshù technology, technique",s,
2024,2024,374,技,jì,"技術 jìshù technology, technique",t,
2025,2025,374,科技,Kējì, kējì science and technology,s,
2026,2026,374,科技,Kējì,科技 kējì science and technology,t,
2027,2027,375,轻,qīng,light (compare with 重 zhòng heavy),s,
2028,2028,375,輕,qīng,light (compare with 重 zhòng heavy),t,
2029,2029,376,程,chéng,过程 guòchéng process,s,
2030,2030,376,程,chéng,過程 guòchéng process,t,
2031,2031,376,工程,Gōngchéng, gōngchéng engineering project,s,
2032,2032,376,工程,Gōngchéng,工程 gōngchéng engineering project,t,
2033,2033,376,程度,Chéngdù," chéngdu level, degree, extent",s,
2034,2034,376,程度,Chéngdù,"程度 chéngdu level, degree, extent",t,
2035,2035,377,告,gào,(Equivalent:  告诉 gàosu) tell,s,
2036,2036,377,告,gào,(Equivalent:  告訴 gàosu) tell,t,
2037,2037,377,报告,Bàogào," bàogào report, make known",s,
2038,2038,377,報告,Bàogào,"報告 bàogào report, make known",t,
2039,2039,377,告朔,Gào shuò, gùshuò distributing feudal calendar,s,
2040,2040,377,告朔,Gào shuò,告朔 gùshuò distributing feudal calendar,t,
2041,2041,378,江,jiāng,river,s,
2042,2042,378,江,jiāng,river,t,
2043,2043,378,长江,Chángjiāng, Cháng Jiāng Yangtze River,s,
2044,2044,378,長江,Chángjiāng,長江 Cháng Jiāng Yangtze River,t,
2045,2045,378,江山,Jiāngshān, jiāngshān landscape,s,
2046,2046,378,江山,Jiāngshān,江山 jiāngshān landscape,t,
2047,2047,379,语,yǔ,(Equivalent:  语言 yǔyán) language,s,
2048,2048,379,語,yǔ,(Equivalent:  語言 yǔyán) language,t,
2049,2049,379,汉语,Hànyǔ, Hànyǔ Chinese,s,
2050,2050,379,漢語,Hànyǔ,漢語 Hànyǔ Chinese,t,
2051,2051,379,语法,Yǔfǎ, yǔfǎ grammar,s,
2052,2052,379,語法,Yǔfǎ,語法 yǔfǎ grammar,t,
2053,2053,379,成语,Chéngyǔ, chéngyǔ idiom,s,
2054,2054,379,成語,Chéngyǔ,成語 chéngyǔ idiom,t,
2055,2055,379,语,yù,tell,s,
2056,2056,379,語,yù,tell,t,
2057,2057,380,英,yīng,"brave, outstanding person, (Equivalent:  英雄 yīngxióng) hero",s,
2058,2058,380,英,yīng,"brave, outstanding person, (Equivalent:  英雄 yīngxióng) hero",t,
2059,2059,380,英国,Yīngguó, Yīngguó England,s,
2060,2060,380,英國,Yīngguó,英國 Yīngguó England,t,
2061,2061,381,基,jī,"基础 jīchǔ base, foundation",s,
2062,2062,381,基,jī,"基礎 jīchǔ base, foundation",t,
2063,2063,381,基本,Jīběn," jīběn basic, fundamental, essential",s,
2064,2064,381,基本,Jīběn,"基本 jīběn basic, fundamental, essential",t,
2065,2065,382,派,pài,"faction, send",s,
2066,2066,382,派,pài,"faction, send",t,
2067,2067,382,党派,Dǎngpài, dǎngpài political parties,s,
2068,2068,382,黨派,Dǎngpài,黨派 dǎngpài political parties,t,
2069,2069,382,派司,Pài sī," pāsi passport, identification",s,
2070,2070,382,派司,Pài sī,"派司 pāsi passport, identification",t,
2071,2071,383,满,mǎn,full,s,
2072,2072,383,滿,mǎn,full,t,
2073,2073,383,满足,Mǎnzú," mǎnzú satisfied, contented",s,
2074,2074,383,滿足,Mǎnzú,"滿足 mǎnzú satisfied, contented",t,
2075,2075,384,式,shì,(Equivalent:  形式 xíngshì) form,s,
2076,2076,384,式,shì,(Equivalent:  形式 xíngshì) form,t,
2077,2077,384,方式,Fāngshì," fāngshì way, pattern",s,
2078,2078,384,方式,Fāngshì,"方式 fāngshì way, pattern",t,
2079,2079,384,正式,Zhèngshì," zhèngshì formal, official",s,
2080,2080,384,正式,Zhèngshì,"正式 zhèngshì formal, official",t,
2081,2081,385,李,lǐ,"(Equivalent:  李子 lǐzi) plum, <family name>",s,
2082,2082,385,李,lǐ,"(Equivalent:  李子 lǐzi) plum, <family name>",t,
2083,2083,386,息,xī,"breath, stop",s,
2084,2084,386,息,xī,"breath, stop",t,
2085,2085,386,消息,Xiāoxī, xiāoxi news,s,
2086,2086,386,消息,Xiāoxī,消息 xiāoxi news,t,
2087,2087,386,休息,Xiūxí, xiūxi rest,s,
2088,2088,386,休息,Xiūxí,休息 xiūxi rest,t,
2089,2089,387,写,xiě,write,s,
2090,2090,387,寫,xiě,write,t,
2091,2091,387,描写,Miáoxiě,"miáoxiě describe, depict",s,
2092,2092,387,描寫,Miáoxiě,"描寫 miáoxiě describe, depict",t,
2093,2093,387,写意,Xiěyì,"xiěyǐ freehand brushwork, sketch{Compare with 与 yǔ and}",s,
2094,2094,387,寫意,Xiěyì,"xiěyǐ freehand brushwork, sketch{Compare with 與 yǔ and}",t,
2095,2095,388,呢,ne,<sentence final particle>,s,
2096,2096,388,呢,ne,<sentence final particle>,t,
2097,2097,388,呢,ní,woolen cloth,s,
2098,2098,388,呢,ní,woolen cloth,t,
2099,2099,389,识,shí,know,s,
2100,2100,389,識,shí,know,t,
2101,2101,389,认识,Rènshí," rènshi know, recognize",s,
2102,2102,389,認識,Rènshí,"認識 rènshi know, recognize",t,
2103,2103,389,识别,Shìbié, shíbié tell apart,s,
2104,2104,389,識別,Shìbié,識別 shíbié tell apart,t,
2105,2105,389,识,zhì,"(formal) remember, commit to memory, mark, sign",s,
2106,2106,389,識,zhì,"(formal) remember, commit to memory, mark, sign",t,
2107,2107,390,极,jí,"extreme, pole",s,
2108,2108,390,極,jí,"extreme, pole",t,
2109,2109,390,太极,Tàijí, Tài Jí the Supreme Ultimate (in Chinese cosmology),s,
2110,2110,390,太極,Tàijí,太極 Tài Jí the Supreme Ultimate (in Chinese cosmology),t,
2111,2111,390,太极拳,Tàijí quán, tǎijíquán shadowboxing,s,
2112,2112,390,太極拳,Tàijí quán,太極拳 tǎijíquán shadowboxing,t,
2113,2113,391,令,lìng,"make, cause",s,
2114,2114,391,令,lìng,"make, cause",t,
2115,2115,391,命令,Mìnglìng, mìnglìng command,s,
2116,2116,391,命令,Mìnglìng,命令 mìnglìng command,t,
2117,2117,391,令,lǐng,"ream, <classifier for paper>",s,
2118,2118,391,令,lǐng,"ream, <classifier for paper>",t,
2119,2119,391,脊令,Jǐ lìng, jílíng (Equivalent:  鹡鸰 jílíng) wagtail (a symbol of brotherly friendship),s,
2120,2120,391,脊令,Jǐ lìng, jílíng (Equivalent:  鷸鴒 jílíng) wagtail (a symbol of brotherly friendship),t,
2121,2121,392,黄,huáng,(Equivalent:  黄色 huángsè) yellow,s,
2122,2122,392,黃,huáng,(Equivalent:  黃色 huángsè) yellow,t,
2123,2123,393,德,dé,virtue,s,
2124,2124,393,德,dé,virtue,t,
2125,2125,393,道德,Dàodé, dàodé ethics,s,
2126,2126,393,道德,Dàodé,道德 dàodé ethics,t,
2127,2127,393,德国,Déguó, Déguó Germany,s,
2128,2128,393,德國,Déguó,德國 Déguó Germany,t,
2129,2129,394,收,shōu,"gather, (Equivalent:  收到 shōudào) recieve, (Equivalent:  收获 shōuhuò) harvest",s,
